,Unnamed: 0,Index,Country,Year_x,Vaccine,Subgroup,Coverage,Vaccinated,Target,Year_y,values
0,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2018,37172386.0
1,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2017,36296400.0
2,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2016,35383128.0
3,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2015,34413603.0
4,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2014,33370794.0
5,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2013,32269589.0
6,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2012,31161376.0
7,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2011,30117413.0
8,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2010,29185507.0
9,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2009,28394813.0
10,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2008,27722276.0
11,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2007,27100536.0
12,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2006,26433049.0
13,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2005,25654277.0
14,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2004,24726684.0
15,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2003,23680871.0
16,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2002,22600770.0
17,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2001,21606988.0
18,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,2000,20779953.0
19,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,1999,20170844.0
20,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,1998,19737765.0
21,0,2018BCGAfghanistan,Afghanistan,2018,BCG,ROSA,78,941000,1207000,1997,19357126.0
22,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2018,37172386.0
23,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2017,36296400.0
24,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2016,35383128.0
25,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2015,34413603.0
26,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2014,33370794.0
27,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2013,32269589.0
28,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2012,31161376.0
29,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2011,30117413.0
30,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2010,29185507.0
31,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2009,28394813.0
32,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2008,27722276.0
33,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2007,27100536.0
34,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2006,26433049.0
35,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2005,25654277.0
36,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2004,24726684.0
37,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2003,23680871.0
38,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2002,22600770.0
39,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2001,21606988.0
40,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,2000,20779953.0
41,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,1999,20170844.0
42,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,1998,19737765.0
43,12,2017BCGAfghanistan,Afghanistan,2017,BCG,ROSA,78,938000,1202000,1997,19357126.0
44,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2018,37172386.0
45,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2017,36296400.0
46,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2016,35383128.0
47,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2015,34413603.0
48,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2014,33370794.0
49,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2013,32269589.0
50,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2012,31161376.0
51,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2011,30117413.0
52,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2010,29185507.0
53,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2009,28394813.0
54,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2008,27722276.0
55,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2007,27100536.0
56,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2006,26433049.0
57,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2005,25654277.0
58,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2004,24726684.0
59,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2003,23680871.0
60,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2002,22600770.0
61,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2001,21606988.0
62,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,2000,20779953.0
63,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,1999,20170844.0
64,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,1998,19737765.0
65,23,2016BCGAfghanistan,Afghanistan,2016,BCG,ROSA,78,934000,1197000,1997,19357126.0
66,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2018,37172386.0
67,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2017,36296400.0
68,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2016,35383128.0
69,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2015,34413603.0
70,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2014,33370794.0
71,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2013,32269589.0
72,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2012,31161376.0
73,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2011,30117413.0
74,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2010,29185507.0
75,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2009,28394813.0
76,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2008,27722276.0
77,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2007,27100536.0
78,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2006,26433049.0
79,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2005,25654277.0
80,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2004,24726684.0
81,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2003,23680871.0
82,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2002,22600770.0
83,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2001,21606988.0
84,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,2000,20779953.0
85,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,1999,20170844.0
86,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,1998,19737765.0
87,34,2015BCGAfghanistan,Afghanistan,2015,BCG,ROSA,76,906000,1192000,1997,19357126.0
88,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2018,37172386.0
89,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2017,36296400.0
90,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2016,35383128.0
91,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2015,34413603.0
92,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2014,33370794.0
93,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2013,32269589.0
94,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2012,31161376.0
95,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2011,30117413.0
96,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2010,29185507.0
97,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2009,28394813.0
98,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2008,27722276.0
99,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2007,27100536.0
100,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2006,26433049.0
101,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2005,25654277.0
102,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2004,24726684.0
103,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2003,23680871.0
104,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2002,22600770.0
105,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2001,21606988.0
106,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,2000,20779953.0
107,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,1999,20170844.0
108,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,1998,19737765.0
109,44,2014BCGAfghanistan,Afghanistan,2014,BCG,ROSA,74,879000,1188000,1997,19357126.0
110,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2018,37172386.0
111,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2017,36296400.0
112,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2016,35383128.0
113,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2015,34413603.0
114,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2014,33370794.0
115,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2013,32269589.0
116,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2012,31161376.0
117,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2011,30117413.0
118,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2010,29185507.0
119,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2009,28394813.0
120,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2008,27722276.0
121,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2007,27100536.0
122,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2006,26433049.0
123,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2005,25654277.0
124,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2004,24726684.0
125,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2003,23680871.0
126,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2002,22600770.0
127,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2001,21606988.0
128,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,2000,20779953.0
129,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,1999,20170844.0
130,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,1998,19737765.0
131,54,2013BCGAfghanistan,Afghanistan,2013,BCG,ROSA,72,853000,1185000,1997,19357126.0
132,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2018,37172386.0
133,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2017,36296400.0
134,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2016,35383128.0
135,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2015,34413603.0
136,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2014,33370794.0
137,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2013,32269589.0
138,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2012,31161376.0
139,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2011,30117413.0
140,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2010,29185507.0
141,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2009,28394813.0
142,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2008,27722276.0
143,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2007,27100536.0
144,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2006,26433049.0
145,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2005,25654277.0
146,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2004,24726684.0
147,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2003,23680871.0
148,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2002,22600770.0
149,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2001,21606988.0
150,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,2000,20779953.0
151,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,1999,20170844.0
152,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,1998,19737765.0
153,62,2012BCGAfghanistan,Afghanistan,2012,BCG,ROSA,78,922000,1182000,1997,19357126.0
154,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2018,37172386.0
155,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2017,36296400.0
156,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2016,35383128.0
157,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2015,34413603.0
158,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2014,33370794.0
159,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2013,32269589.0
160,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2012,31161376.0
161,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2011,30117413.0
162,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2010,29185507.0
163,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2009,28394813.0
164,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2008,27722276.0
165,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2007,27100536.0
166,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2006,26433049.0
167,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2005,25654277.0
168,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2004,24726684.0
169,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2003,23680871.0
170,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2002,22600770.0
171,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2001,21606988.0
172,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,2000,20779953.0
173,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,1999,20170844.0
174,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,1998,19737765.0
175,70,2011BCGAfghanistan,Afghanistan,2011,BCG,ROSA,71,838000,1180000,1997,19357126.0
176,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2018,37172386.0
177,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2017,36296400.0
178,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2016,35383128.0
179,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2015,34413603.0
180,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2014,33370794.0
181,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2013,32269589.0
182,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2012,31161376.0
183,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2011,30117413.0
184,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2010,29185507.0
185,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2009,28394813.0
186,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2008,27722276.0
187,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2007,27100536.0
188,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2006,26433049.0
189,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2005,25654277.0
190,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2004,24726684.0
191,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2003,23680871.0
192,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2002,22600770.0
193,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2001,21606988.0
194,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,2000,20779953.0
195,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,1999,20170844.0
196,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,1998,19737765.0
197,78,2010BCGAfghanistan,Afghanistan,2010,BCG,ROSA,68,801000,1178000,1997,19357126.0
198,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2018,37172386.0
199,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2017,36296400.0
200,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2016,35383128.0
201,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2015,34413603.0
202,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2014,33370794.0
203,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2013,32269589.0
204,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2012,31161376.0
205,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2011,30117413.0
206,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2010,29185507.0
207,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2009,28394813.0
208,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2008,27722276.0
209,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2007,27100536.0
210,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2006,26433049.0
211,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2005,25654277.0
212,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2004,24726684.0
213,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2003,23680871.0
214,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2002,22600770.0
215,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2001,21606988.0
216,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,2000,20779953.0
217,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,1999,20170844.0
218,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,1998,19737765.0
219,86,2009BCGAfghanistan,Afghanistan,2009,BCG,ROSA,64,751000,1174000,1997,19357126.0
220,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2018,37172386.0
221,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2017,36296400.0
222,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2016,35383128.0
223,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2015,34413603.0
224,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2014,33370794.0
225,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2013,32269589.0
226,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2012,31161376.0
227,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2011,30117413.0
228,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2010,29185507.0
229,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2009,28394813.0
230,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2008,27722276.0
231,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2007,27100536.0
232,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2006,26433049.0
233,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2005,25654277.0
234,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2004,24726684.0
235,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2003,23680871.0
236,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2002,22600770.0
237,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2001,21606988.0
238,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,2000,20779953.0
239,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,1999,20170844.0
240,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,1998,19737765.0
241,94,2008BCGAfghanistan,Afghanistan,2008,BCG,ROSA,66,770000,1167000,1997,19357126.0
242,101,2007BCGAfghanistan,Afghanistan,2007,BCG,ROSA,60,695000,1158000,2018,37172386.0
